"Código","Municipio","Total de personas","Relacion con el Jefe","Cantidad de Personas","Porcentaje de Poblacion"
1908,"San Diego",7235,"Hija(o) o hijastra(o)",3354,46.36
1908,"San Diego",7235,"Nuera o yerno",133,1.84
1908,"San Diego",7235,"Nieta o nieto",612,8.46
1908,"San Diego",7235,"Hermana o hermano",54,0.75
1908,"San Diego",7235,"Madre o padre",47,0.65
1908,"San Diego",7235,"Suegra o suegro",17,0.23
1908,"San Diego",7235,"Cuñada o cuñado",12,0.17
1908,"San Diego",7235,"Otra(o) pariente",145,2
1908,"San Diego",7235,"No parientes",78,1.08
1909,"La Unión",33572,"Jefe(a) de hogar",6756,20.12
1909,"La Unión",33572,"Esposa(o) o pareja",5063,15.08
1909,"La Unión",33572,"Hija(o) o hijastra(o)",18061,53.8
1909,"La Unión",33572,"Nuera o yerno",553,1.65
1909,"La Unión",33572,"Nieta o nieto",1899,5.66
1909,"La Unión",33572,"Hermana o hermano",221,0.66
1909,"La Unión",33572,"Madre o padre",208,0.62
1909,"La Unión",33572,"Suegra o suegro",49,0.15
1909,"La Unión",33572,"Cuñada o cuñado",43,0.13
1909,"La Unión",33572,"Otra(o) pariente",556,1.66
1909,"La Unión",33572,"No parientes",163,0.49
1910,"Huité",11470,"Jefe(a) de hogar",2714,23.66
1910,"Huité",11470,"Esposa(o) o pareja",1873,16.33
1910,"Huité",11470,"Hija(o) o hijastra(o)",5506,48
1910,"Huité",11470,"Nuera o yerno",183,1.6
1910,"Huité",11470,"Nieta o nieto",734,6.4
1910,"Huité",11470,"Hermana o hermano",68,0.59
1910,"Huité",11470,"Madre o padre",54,0.47
1910,"Huité",11470,"Suegra o suegro",26,0.23
1910,"Huité",11470,"Cuñada o cuñado",36,0.31
1910,"Huité",11470,"Otra(o) pariente",205,1.79
1910,"Huité",11470,"No parientes",71,0.62
1911,"San Jorge",12304,"Jefe(a) de hogar",2892,23.5
1911,"San Jorge",12304,"Esposa(o) o pareja",1867,15.17
1911,"San Jorge",12304,"Hija(o) o hijastra(o)",5384,43.76
1911,"San Jorge",12304,"Nuera o yerno",304,2.47
1911,"San Jorge",12304,"Nieta o nieto",1135,9.22
1911,"San Jorge",12304,"Hermana o hermano",168,1.37
1911,"San Jorge",12304,"Madre o padre",73,0.59
1911,"San Jorge",12304,"Suegra o suegro",24,0.2
1911,"San Jorge",12304,"Cuñada o cuñado",37,0.3
1911,"San Jorge",12304,"Otra(o) pariente",313,2.54
1911,"San Jorge",12304,"No parientes",107,0.87
2001,"Chiquimula",111505,"Jefe(a) de hogar",25038,22.45
2001,"Chiquimula",111505,"Esposa(o) o pareja",16729,15
2001,"Chiquimula",111505,"Hija(o) o hijastra(o)",51565,46.24
2001,"Chiquimula",111505,"Nuera o yerno",2592,2.32
2001,"Chiquimula",111505,"Nieta o nieto",8648,7.76
2001,"Chiquimula",111505,"Hermana o hermano",1227,1.1
2001,"Chiquimula",111505,"Madre o padre",929,0.83
2001,"Chiquimula",111505,"Suegra o suegro",336,0.3
2001,"Chiquimula",111505,"Cuñada o cuñado",324,0.29
2001,"Chiquimula",111505,"Otra(o) pariente",2957,2.65
2001,"Chiquimula",111505,"No parientes",1109,0.99
2002,"San José la Arada",8756,"Jefe(a) de hogar",2232,25.49
2002,"San José la Arada",8756,"Esposa(o) o pareja",1458,16.65
2002,"San José la Arada",8756,"Hija(o) o hijastra(o)",3764,42.99
2002,"San José la Arada",8756,"Nuera o yerno",202,2.31
2002,"San José la Arada",8756,"Nieta o nieto",632,7.22
2002,"San José la Arada",8756,"Hermana o hermano",97,1.11
2002,"San José la Arada",8756,"Madre o padre",54,0.62
2002,"San José la Arada",8756,"Suegra o suegro",19,0.22
2002,"San José la Arada",8756,"Cuñada o cuñado",22,0.25
2002,"San José la Arada",8756,"Otra(o) pariente",155,1.77
2002,"San José la Arada",8756,"No parientes",87,0.99
2003,"San Juan Ermita",16418,"Jefe(a) de hogar",3677,22.4
2003,"San Juan Ermita",16418,"Esposa(o) o pareja",2689,16.38
2003,"San Juan Ermita",16418,"Hija(o) o hijastra(o)",8237,50.17
2003,"San Juan Ermita",16418,"Nuera o yerno",316,1.92
2003,"San Juan Ermita",16418,"Nieta o nieto",889,5.41
2003,"San Juan Ermita",16418,"Hermana o hermano",118,0.72
2003,"San Juan Ermita",16418,"Madre o padre",99,0.6
2003,"San Juan Ermita",16418,"Suegra o suegro",30,0.18
2003,"San Juan Ermita",16418,"Cuñada o cuñado",20,0.12
2003,"San Juan Ermita",16418,"Otra(o) pariente",245,1.49
2003,"San Juan Ermita",16418,"No parientes",81,0.49
2004,"Jocotán",66379,"Jefe(a) de hogar",12551,18.91
2004,"Jocotán",66379,"Esposa(o) o pareja",9489,14.3
2004,"Jocotán",66379,"Hija(o) o hijastra(o)",36377,54.8
2004,"Jocotán",66379,"Nuera o yerno",1273,1.92
2004,"Jocotán",66379,"Nieta o nieto",3700,5.57
2004,"Jocotán",66379,"Hermana o hermano",584,0.88
2004,"Jocotán",66379,"Madre o padre",545,0.82
2004,"Jocotán",66379,"Suegra o suegro",154,0.23
2004,"Jocotán",66379,"Cuñada o cuñado",115,0.17
2004,"Jocotán",66379,"Otra(o) pariente",1211,1.82
2004,"Jocotán",66379,"No parientes",282,0.42
2005,"Camotán",56138,"Jefe(a) de hogar",10763,19.17
2005,"Camotán",56138,"Esposa(o) o pareja",7896,14.07
2005,"Camotán",56138,"Hija(o) o hijastra(o)",30583,54.48
2005,"Camotán",56138,"Nuera o yerno",1012,1.8
2005,"Camotán",56138,"Nieta o nieto",3470,6.18
2005,"Camotán",56138,"Hermana o hermano",505,0.9
2005,"Camotán",56138,"Madre o padre",345,0.61
2005,"Camotán",56138,"Suegra o suegro",80,0.14
2005,"Camotán",56138,"Cuñada o cuñado",108,0.19
2005,"Camotán",56138,"Otra(o) pariente",1077,1.92
2005,"Camotán",56138,"No parientes",282,0.5
2006,"Olopa",27511,"Jefe(a) de hogar",5679,20.64
2006,"Olopa",27511,"Esposa(o) o pareja",4059,14.75
2006,"Olopa",27511,"Hija(o) o hijastra(o)",15150,55.07
2006,"Olopa",27511,"Nuera o yerno",323,1.17
2006,"Olopa",27511,"Nieta o nieto",1334,4.85
2006,"Olopa",27511,"Hermana o hermano",206,0.75
2006,"Olopa",27511,"Madre o padre",150,0.55
2006,"Olopa",27511,"Suegra o suegro",66,0.24
2006,"Olopa",27511,"Cuñada o cuñado",53,0.19
2006,"Olopa",27511,"Otra(o) pariente",376,1.37
2006,"Olopa",27511,"No parientes",113,0.41
2007,"Esquipulas",53556,"Jefe(a) de hogar",12578,23.49
2007,"Esquipulas",53556,"Esposa(o) o pareja",8049,15.03
2007,"Esquipulas",53556,"Hija(o) o hijastra(o)",24827,46.36
2007,"Esquipulas",53556,"Nuera o yerno",746,1.39
2007,"Esquipulas",53556,"Nieta o nieto",3676,6.86
2007,"Esquipulas",53556,"Hermana o hermano",665,1.24
2007,"Esquipulas",53556,"Madre o padre",471,0.88
2007,"Esquipulas",53556,"Suegra o suegro",147,0.27
2007,"Esquipulas",53556,"Cuñada o cuñado",204,0.38
2007,"Esquipulas",53556,"Otra(o) pariente",1435,2.68
2007,"Esquipulas",53556,"No parientes",560,1.05
2008,"Concepción las Minas",11693,"Jefe(a) de hogar",3106,26.56
2008,"Concepción las Minas",11693,"Esposa(o) o pareja",1781,15.23
2008,"Concepción las Minas",11693,"Hija(o) o hijastra(o)",5103,43.64
2008,"Concepción las Minas",11693,"Nuera o yerno",148,1.27
2008,"Concepción las Minas",11693,"Nieta o nieto",788,6.74
2008,"Concepción las Minas",11693,"Hermana o hermano",158,1.35
2008,"Concepción las Minas",11693,"Madre o padre",82,0.7
2008,"Concepción las Minas",11693,"Suegra o suegro",23,0.2
2008,"Concepción las Minas",11693,"Cuñada o cuñado",38,0.32
2008,"Concepción las Minas",11693,"Otra(o) pariente",316,2.7
2008,"Concepción las Minas",11693,"No parientes",148,1.27
2009,"Quezaltepeque",28075,"Jefe(a) de hogar",6688,23.82
2009,"Quezaltepeque",28075,"Esposa(o) o pareja",3797,13.52
2009,"Quezaltepeque",28075,"Hija(o) o hijastra(o)",12706,45.26
2009,"Quezaltepeque",28075,"Nuera o yerno",569,2.03
2009,"Quezaltepeque",28075,"Nieta o nieto",2527,9
2009,"Quezaltepeque",28075,"Hermana o hermano",392,1.4
2009,"Quezaltepeque",28075,"Madre o padre",194,0.69
2009,"Quezaltepeque",28075,"Suegra o suegro",75,0.27
2009,"Quezaltepeque",28075,"Cuñada o cuñado",88,0.31
2009,"Quezaltepeque",28075,"Otra(o) pariente",787,2.8
2009,"Quezaltepeque",28075,"No parientes",220,0.78
2010,"San Jacinto",12619,"Jefe(a) de hogar",2876,22.79
2010,"San Jacinto",12619,"Esposa(o) o pareja",1995,15.81
2010,"San Jacinto",12619,"Hija(o) o hijastra(o)",5918,46.9
2010,"San Jacinto",12619,"Nuera o yerno",272,2.16
2010,"San Jacinto",12619,"Nieta o nieto",973,7.71
2010,"San Jacinto",12619,"Hermana o hermano",121,0.96
2010,"San Jacinto",12619,"Madre o padre",92,0.73
2010,"San Jacinto",12619,"Suegra o suegro",29,0.23
2010,"San Jacinto",12619,"Cuñada o cuñado",28,0.22
2010,"San Jacinto",12619,"Otra(o) pariente",209,1.66
2010,"San Jacinto",12619,"No parientes",66,0.52
2011,"Ipala",22413,"Jefe(a) de hogar",5729,25.56
2011,"Ipala",22413,"Esposa(o) o pareja",3683,16.43
2011,"Ipala",22413,"Hija(o) o hijastra(o)",9433,42.09
2011,"Ipala",22413,"Nuera o yerno",487,2.17
2011,"Ipala",22413,"Nieta o nieto",1754,7.83
2011,"Ipala",22413,"Hermana o hermano",276,1.23
2011,"Ipala",22413,"Madre o padre",191,0.85
2011,"Ipala",22413,"Suegra o suegro",67,0.3
2011,"Ipala",22413,"Cuñada o cuñado",71,0.32
2011,"Ipala",22413,"Otra(o) pariente",538,2.4
2011,"Ipala",22413,"No parientes",180,0.8
2101,"Jalapa",159840,"Jefe(a) de hogar",33416,20.91
2101,"Jalapa",159840,"Esposa(o) o pareja",23186,14.51
2101,"Jalapa",159840,"Hija(o) o hijastra(o)",81573,51.03
2101,"Jalapa",159840,"Nuera o yerno",2729,1.71
2101,"Jalapa",159840,"Nieta o nieto",11065,6.92
2101,"Jalapa",159840,"Hermana o hermano",1636,1.02
2101,"Jalapa",159840,"Madre o padre",921,0.58
2101,"Jalapa",159840,"Suegra o suegro",321,0.2
2101,"Jalapa",159840,"Cuñada o cuñado",402,0.25
2101,"Jalapa",159840,"Otra(o) pariente",3111,1.95
2101,"Jalapa",159840,"No parientes",999,0.62
2102,"San Pedro Pinula",61908,"Jefe(a) de hogar",12101,19.55
2102,"San Pedro Pinula",61908,"Esposa(o) o pareja",8991,14.52
2102,"San Pedro Pinula",61908,"Hija(o) o hijastra(o)",32010,51.71
2102,"San Pedro Pinula",61908,"Nuera o yerno",1732,2.8
2102,"San Pedro Pinula",61908,"Nieta o nieto",5127,8.28
2102,"San Pedro Pinula",61908,"Hermana o hermano",367,0.59
2102,"San Pedro Pinula",61908,"Madre o padre",312,0.5
2102,"San Pedro Pinula",61908,"Suegra o suegro",74,0.12
2102,"San Pedro Pinula",61908,"Cuñada o cuñado",72,0.12
2102,"San Pedro Pinula",61908,"Otra(o) pariente",868,1.4
2102,"San Pedro Pinula",61908,"No parientes",225,0.36
2103,"San Luis Jilotepeque",24679,"Jefe(a) de hogar",6107,24.75
2103,"San Luis Jilotepeque",24679,"Esposa(o) o pareja",3847,15.59
2103,"San Luis Jilotepeque",24679,"Hija(o) o hijastra(o)",10994,44.55
2103,"San Luis Jilotepeque",24679,"Nuera o yerno",579,2.35
2103,"San Luis Jilotepeque",24679,"Nieta o nieto",1910,7.74
2103,"San Luis Jilotepeque",24679,"Hermana o hermano",304,1.23
2103,"San Luis Jilotepeque",24679,"Madre o padre",208,0.84
2103,"San Luis Jilotepeque",24679,"Suegra o suegro",69,0.28
2103,"San Luis Jilotepeque",24679,"Cuñada o cuñado",59,0.24
2103,"San Luis Jilotepeque",24679,"Otra(o) pariente",471,1.91
2103,"San Luis Jilotepeque",24679,"No parientes",127,0.51
2104,"San Manuel Chaparrón",8317,"Jefe(a) de hogar",2205,26.51
2104,"San Manuel Chaparrón",8317,"Esposa(o) o pareja",1487,17.88
2104,"San Manuel Chaparrón",8317,"Hija(o) o hijastra(o)",3489,41.95
2104,"San Manuel Chaparrón",8317,"Nuera o yerno",199,2.39
2104,"San Manuel Chaparrón",8317,"Nieta o nieto",556,6.69
2104,"San Manuel Chaparrón",8317,"Hermana o hermano",90,1.08
2104,"San Manuel Chaparrón",8317,"Madre o padre",41,0.49
2104,"San Manuel Chaparrón",8317,"Suegra o suegro",20,0.24
2104,"San Manuel Chaparrón",8317,"Cuñada o cuñado",23,0.28
2104,"San Manuel Chaparrón",8317,"Otra(o) pariente",144,1.73
2104,"San Manuel Chaparrón",8317,"No parientes",63,0.76
2105,"San Carlos Alzatate",18977,"Jefe(a) de hogar",3572,18.82
2105,"San Carlos Alzatate",18977,"Esposa(o) o pareja",2797,14.74
2105,"San Carlos Alzatate",18977,"Hija(o) o hijastra(o)",10111,53.28
2105,"San Carlos Alzatate",18977,"Nuera o yerno",445,2.34
2105,"San Carlos Alzatate",18977,"Nieta o nieto",1481,7.8
2105,"San Carlos Alzatate",18977,"Hermana o hermano",109,0.57
2105,"San Carlos Alzatate",18977,"Madre o padre",82,0.43
2105,"San Carlos Alzatate",18977,"Suegra o suegro",16,0.08
2105,"San Carlos Alzatate",18977,"Cuñada o cuñado",29,0.15
2105,"San Carlos Alzatate",18977,"Otra(o) pariente",266,1.4
2105,"San Carlos Alzatate",18977,"No parientes",54,0.28
2106,"Monjas",27354,"Jefe(a) de hogar",6625,24.22
2106,"Monjas",27354,"Esposa(o) o pareja",4314,15.77
2106,"Monjas",27354,"Hija(o) o hijastra(o)",12023,43.95
2106,"Monjas",27354,"Nuera o yerno",552,2.02
2106,"Monjas",27354,"Nieta o nieto",2084,7.62
2106,"Monjas",27354,"Hermana o hermano",342,1.25
2106,"Monjas",27354,"Madre o padre",205,0.75
2106,"Monjas",27354,"Suegra o suegro",60,0.22
2106,"Monjas",27354,"Cuñada o cuñado",126,0.46
2106,"Monjas",27354,"Otra(o) pariente",638,2.33
2106,"Monjas",27354,"No parientes",299,1.09
2107,"Mataquescuintla",41848,"Jefe(a) de hogar",9442,22.56
2107,"Mataquescuintla",41848,"Esposa(o) o pareja",6663,15.92
2107,"Mataquescuintla",41848,"Hija(o) o hijastra(o)",20402,48.75
2107,"Mataquescuintla",41848,"Nuera o yerno",701,1.68
2107,"Mataquescuintla",41848,"Nieta o nieto",2996,7.16
2107,"Mataquescuintla",41848,"Hermana o hermano",365,0.87
2107,"Mataquescuintla",41848,"Madre o padre",174,0.42
2107,"Mataquescuintla",41848,"Suegra o suegro",85,0.2
2107,"Mataquescuintla",41848,"Cuñada o cuñado",92,0.22
2107,"Mataquescuintla",41848,"Otra(o) pariente",676,1.62
2107,"Mataquescuintla",41848,"No parientes",237,0.57
2201,"Jutiapa",145880,"Jefe(a) de hogar",32507,22.28
2201,"Jutiapa",145880,"Esposa(o) o pareja",22641,15.52
2201,"Jutiapa",145880,"Hija(o) o hijastra(o)",70977,48.65
2201,"Jutiapa",145880,"Nuera o yerno",2957,2.03
2201,"Jutiapa",145880,"Nieta o nieto",10034,6.88
2201,"Jutiapa",145880,"Hermana o hermano",1202,0.82
2201,"Jutiapa",145880,"Madre o padre",831,0.57
2201,"Jutiapa",145880,"Suegra o suegro",263,0.18
2201,"Jutiapa",145880,"Cuñada o cuñado",275,0.19
2201,"Jutiapa",145880,"Otra(o) pariente",2852,1.96
2201,"Jutiapa",145880,"No parientes",920,0.63
2202,"El Progreso",22114,"Jefe(a) de hogar",5729,25.91
2202,"El Progreso",22114,"Esposa(o) o pareja",3609,16.32
2202,"El Progreso",22114,"Hija(o) o hijastra(o)",9424,42.62
2202,"El Progreso",22114,"Nuera o yerno",391,1.77
2202,"El Progreso",22114,"Nieta o nieto",1521,6.88
2202,"El Progreso",22114,"Hermana o hermano",290,1.31
2202,"El Progreso",22114,"Madre o padre",171,0.77
2202,"El Progreso",22114,"Suegra o suegro",82,0.37
2202,"El Progreso",22114,"Cuñada o cuñado",87,0.39
2202,"El Progreso",22114,"Otra(o) pariente",539,2.44
2202,"El Progreso",22114,"No parientes",248,1.12
2203,"Santa Catarina Mita",28983,"Jefe(a) de hogar",7609,26.25
2203,"Santa Catarina Mita",28983,"Esposa(o) o pareja",4826,16.65
2203,"Santa Catarina Mita",28983,"Hija(o) o hijastra(o)",12391,42.75
2203,"Santa Catarina Mita",28983,"Nuera o yerno",550,1.9
2203,"Santa Catarina Mita",28983,"Nieta o nieto",2170,7.49
2203,"Santa Catarina Mita",28983,"Hermana o hermano",297,1.02
2203,"Santa Catarina Mita",28983,"Madre o padre",221,0.76
2203,"Santa Catarina Mita",28983,"Suegra o suegro",86,0.3
2203,"Santa Catarina Mita",28983,"Cuñada o cuñado",73,0.25
2203,"Santa Catarina Mita",28983,"Otra(o) pariente",539,1.86
2203,"Santa Catarina Mita",28983,"No parientes",221,0.76
2204,"Agua Blanca",16353,"Jefe(a) de hogar",4353,26.62
2204,"Agua Blanca",16353,"Esposa(o) o pareja",2909,17.79
2204,"Agua Blanca",16353,"Hija(o) o hijastra(o)",6925,42.35
2204,"Agua Blanca",16353,"Nuera o yerno",318,1.94
2204,"Agua Blanca",16353,"Nieta o nieto",1087,6.65
2204,"Agua Blanca",16353,"Hermana o hermano",150,0.92
2204,"Agua Blanca",16353,"Madre o padre",100,0.61
2204,"Agua Blanca",16353,"Suegra o suegro",48,0.29
2204,"Agua Blanca",16353,"Cuñada o cuñado",42,0.26
2204,"Agua Blanca",16353,"Otra(o) pariente",289,1.77
2204,"Agua Blanca",16353,"No parientes",132,0.81
2205,"Asunción Mita",48297,"Jefe(a) de hogar",12705,26.31
2205,"Asunción Mita",48297,"Esposa(o) o pareja",7961,16.48
2205,"Asunción Mita",48297,"Hija(o) o hijastra(o)",19897,41.2
2205,"Asunción Mita",48297,"Nuera o yerno",959,1.99
2205,"Asunción Mita",48297,"Nieta o nieto",3745,7.75
2205,"Asunción Mita",48297,"Hermana o hermano",697,1.44
2205,"Asunción Mita",48297,"Madre o padre",413,0.86
2205,"Asunción Mita",48297,"Suegra o suegro",143,0.3
2205,"Asunción Mita",48297,"Cuñada o cuñado",178,0.37
2205,"Asunción Mita",48297,"Otra(o) pariente",1145,2.37
2205,"Asunción Mita",48297,"No parientes",432,0.89
2206,"Yupiltepeque",17389,"Jefe(a) de hogar",3962,22.78
2206,"Yupiltepeque",17389,"Esposa(o) o pareja",2835,16.3
2206,"Yupiltepeque",17389,"Hija(o) o hijastra(o)",8621,49.58
2206,"Yupiltepeque",17389,"Nuera o yerno",306,1.76
2206,"Yupiltepeque",17389,"Nieta o nieto",1050,6.04
2206,"Yupiltepeque",17389,"Hermana o hermano",124,0.71
2206,"Yupiltepeque",17389,"Madre o padre",85,0.49
2206,"Yupiltepeque",17389,"Suegra o suegro",26,0.15
2206,"Yupiltepeque",17389,"Cuñada o cuñado",37,0.21
2206,"Yupiltepeque",17389,"Otra(o) pariente",250,1.44
2206,"Yupiltepeque",17389,"No parientes",93,0.53
2207,"Atescatempa",18402,"Jefe(a) de hogar",4942,26.86
2207,"Atescatempa",18402,"Esposa(o) o pareja",3245,17.63
2207,"Atescatempa",18402,"Hija(o) o hijastra(o)",7532,40.93
2207,"Atescatempa",18402,"Nuera o yerno",367,1.99
2207,"Atescatempa",18402,"Nieta o nieto",1480,8.04
2207,"Atescatempa",18402,"Hermana o hermano",165,0.9
2207,"Atescatempa",18402,"Madre o padre",101,0.55
2207,"Atescatempa",18402,"Suegra o suegro",46,0.25
2207,"Atescatempa",18402,"Cuñada o cuñado",42,0.23
2207,"Atescatempa",18402,"Otra(o) pariente",337,1.83
2207,"Atescatempa",18402,"No parientes",145,0.79
2208,"Jerez",6309,"Jefe(a) de hogar",1869,29.62
2208,"Jerez",6309,"Esposa(o) o pareja",1126,17.85
2208,"Jerez",6309,"Hija(o) o hijastra(o)",2560,40.58
2208,"Jerez",6309,"Nuera o yerno",80,1.27
2208,"Jerez",6309,"Nieta o nieto",414,6.56
2208,"Jerez",6309,"Hermana o hermano",54,0.86
2208,"Jerez",6309,"Madre o padre",50,0.79
2208,"Jerez",6309,"Suegra o suegro",12,0.19
2208,"Jerez",6309,"Cuñada o cuñado",14,0.22
2208,"Jerez",6309,"Otra(o) pariente",83,1.32
2208,"Jerez",6309,"No parientes",47,0.74
2209,"El Adelanto",6500,"Jefe(a) de hogar",1474,22.68
2209,"El Adelanto",6500,"Esposa(o) o pareja",1039,15.98
2209,"El Adelanto",6500,"Hija(o) o hijastra(o)",3120,48
2209,"El Adelanto",6500,"Nuera o yerno",136,2.09
2209,"El Adelanto",6500,"Nieta o nieto",485,7.46
2209,"El Adelanto",6500,"Hermana o hermano",58,0.89
2209,"El Adelanto",6500,"Madre o padre",29,0.45
2209,"El Adelanto",6500,"Suegra o suegro",8,0.12
2209,"El Adelanto",6500,"Cuñada o cuñado",11,0.17
2209,"El Adelanto",6500,"Otra(o) pariente",95,1.46
2209,"El Adelanto",6500,"No parientes",45,0.69
2210,"Zapotitlán",9126,"Jefe(a) de hogar",2049,22.45
2210,"Zapotitlán",9126,"Esposa(o) o pareja",1430,15.67
2210,"Zapotitlán",9126,"Hija(o) o hijastra(o)",4552,49.88
2210,"Zapotitlán",9126,"Nuera o yerno",161,1.76
2210,"Zapotitlán",9126,"Nieta o nieto",555,6.08
2210,"Zapotitlán",9126,"Hermana o hermano",100,1.1
2210,"Zapotitlán",9126,"Madre o padre",56,0.61
2210,"Zapotitlán",9126,"Suegra o suegro",13,0.14
2210,"Zapotitlán",9126,"Cuñada o cuñado",11,0.12
2210,"Zapotitlán",9126,"Otra(o) pariente",148,1.62
2210,"Zapotitlán",9126,"No parientes",51,0.56
2211,"Comapa",32207,"Jefe(a) de hogar",7086,22
2211,"Comapa",32207,"Esposa(o) o pareja",5342,16.59
2211,"Comapa",32207,"Hija(o) o hijastra(o)",16275,50.53
2211,"Comapa",32207,"Nuera o yerno",590,1.83
2211,"Comapa",32207,"Nieta o nieto",1921,5.96
2211,"Comapa",32207,"Hermana o hermano",171,0.53
2211,"Comapa",32207,"Madre o padre",177,0.55
2211,"Comapa",32207,"Suegra o suegro",38,0.12
2211,"Comapa",32207,"Cuñada o cuñado",46,0.14
2211,"Comapa",32207,"Otra(o) pariente",436,1.35
2211,"Comapa",32207,"No parientes",125,0.39
2212,"Jalpatagua",28832,"Jefe(a) de hogar",7091,24.59
2212,"Jalpatagua",28832,"Esposa(o) o pareja",4899,16.99
2212,"Jalpatagua",28832,"Hija(o) o hijastra(o)",13065,45.31
2212,"Jalpatagua",28832,"Nuera o yerno",459,1.59
2212,"Jalpatagua",28832,"Nieta o nieto",1978,6.86
2212,"Jalpatagua",28832,"Hermana o hermano",261,0.91
2212,"Jalpatagua",28832,"Madre o padre",174,0.6
2212,"Jalpatagua",28832,"Suegra o suegro",57,0.2
2212,"Jalpatagua",28832,"Cuñada o cuñado",61,0.21
2212,"Jalpatagua",28832,"Otra(o) pariente",531,1.84
2212,"Jalpatagua",28832,"No parientes",242,0.84
2213,"Conguaco",23452,"Jefe(a) de hogar",4491,19.15
2213,"Conguaco",23452,"Esposa(o) o pareja",3413,14.55
2213,"Conguaco",23452,"Hija(o) o hijastra(o)",12905,55.03
2213,"Conguaco",23452,"Nuera o yerno",397,1.69
2213,"Conguaco",23452,"Nieta o nieto",1429,6.09
2213,"Conguaco",23452,"Hermana o hermano",209,0.89
2213,"Conguaco",23452,"Madre o padre",93,0.4
2213,"Conguaco",23452,"Suegra o suegro",16,0.07
2213,"Conguaco",23452,"Cuñada o cuñado",14,0.06
2213,"Conguaco",23452,"Otra(o) pariente",363,1.55
2213,"Conguaco",23452,"No parientes",122,0.52
2214,"Moyuta",39781,"Jefe(a) de hogar",9589,24.1
2214,"Moyuta",39781,"Esposa(o) o pareja",6337,15.93
2214,"Moyuta",39781,"Hija(o) o hijastra(o)",18177,45.69
2214,"Moyuta",39781,"Nuera o yerno",673,1.69
2214,"Moyuta",39781,"Nieta o nieto",3123,7.85
2214,"Moyuta",39781,"Hermana o hermano",391,0.98
2214,"Moyuta",39781,"Madre o padre",236,0.59
2214,"Moyuta",39781,"Suegra o suegro",80,0.2
2214,"Moyuta",39781,"Cuñada o cuñado",96,0.24
2214,"Moyuta",39781,"Otra(o) pariente",795,2
2214,"Moyuta",39781,"No parientes",284,0.71
2215,"Pasaco",8854,"Jefe(a) de hogar",2143,24.2
2215,"Pasaco",8854,"Esposa(o) o pareja",1380,15.59
2215,"Pasaco",8854,"Hija(o) o hijastra(o)",3829,43.25
2215,"Pasaco",8854,"Nuera o yerno",148,1.67
2215,"Pasaco",8854,"Nieta o nieto",877,9.91
2215,"Pasaco",8854,"Hermana o hermano",83,0.94
2215,"Pasaco",8854,"Madre o padre",53,0.6
