"Código","Municipio","Total de mujeres en edad fértil","Situación","Cantidad de Mujeres","Porcentaje de Mujeres"
307,"San Bartolomé Milpas Altas",2316,"Con  4 hijos sobrevivientes",215,0.09
308,"San Lucas Sacatepéquez",6865,"Con  4 hijos sobrevivientes",613,0.09
309,"Santa Lucía Milpas Altas",4666,"Con  4 hijos sobrevivientes",439,0.09
310,"Magdalena Milpas Altas",3404,"Con  4 hijos sobrevivientes",382,0.11
311,"Santa María de Jesús",5691,"Con  4 hijos sobrevivientes",571,0.1
312,"Ciudad Vieja",9597,"Con  4 hijos sobrevivientes",1001,0.1
313,"San Miguel Dueñas",3701,"Con  4 hijos sobrevivientes",381,0.1
314,"San Juan Alotenango",6638,"Con  4 hijos sobrevivientes",723,0.11
315,"San Antonio Aguas Calientes",3174,"Con  4 hijos sobrevivientes",334,0.11
316,"Santa Catarina Barahona",1165,"Con  4 hijos sobrevivientes",116,0.1
401,"Chimaltenango",28134,"Con  4 hijos sobrevivientes",2871,0.1
402,"San José Poaquil",7775,"Con  4 hijos sobrevivientes",789,0.1
403,"San Martín Jilotepeque",20494,"Con  4 hijos sobrevivientes",2001,0.1
404,"San Juan Comalapa",13383,"Con  4 hijos sobrevivientes",1316,0.1
405,"Santa Apolonia",5015,"Con  4 hijos sobrevivientes",495,0.1
406,"Tecpán Guatemala",24496,"Con  4 hijos sobrevivientes",2332,0.1
407,"Patzún",16041,"Con  4 hijos sobrevivientes",1510,0.09
408,"San Miguel Pochuta",2263,"Con  4 hijos sobrevivientes",258,0.11
409,"Patzicía",9111,"Con  4 hijos sobrevivientes",991,0.11
410,"Santa Cruz Balanyá",2546,"Con  4 hijos sobrevivientes",254,0.1
411,"Acatenango",6322,"Con  4 hijos sobrevivientes",720,0.11
412,"San Pedro Yepocapa",8808,"Con  4 hijos sobrevivientes",972,0.11
413,"San Andrés Itzapa",8851,"Con  4 hijos sobrevivientes",953,0.11
414,"Parramos",4545,"Con  4 hijos sobrevivientes",412,0.09
415,"Zaragoza",6732,"Con  4 hijos sobrevivientes",758,0.11
416,"El Tejar",5724,"Con  4 hijos sobrevivientes",639,0.11
501,"Escuintla",42696,"Con  4 hijos sobrevivientes",4948,0.12
502,"Santa Lucía Cotzumalguapa",30471,"Con  4 hijos sobrevivientes",3478,0.11
503,"La Democracia",6084,"Con  4 hijos sobrevivientes",758,0.12
504,"Siquinalá",6132,"Con  4 hijos sobrevivientes",706,0.12
505,"Masagua",12045,"Con  4 hijos sobrevivientes",1557,0.13
506,"Tiquisate",15282,"Con  4 hijos sobrevivientes",1905,0.12
507,"La Gomera",12555,"Con  4 hijos sobrevivientes",1604,0.13
508,"Guanagazapa",3982,"Con  4 hijos sobrevivientes",466,0.12
509,"San José",17344,"Con  4 hijos sobrevivientes",2046,0.12
510,"Iztapa",5076,"Con  4 hijos sobrevivientes",599,0.12
511,"Palín",18821,"Con  4 hijos sobrevivientes",1996,0.11
512,"San Vicente Pacaya",4514,"Con  4 hijos sobrevivientes",507,0.11
513,"Nueva Concepción",19822,"Con  4 hijos sobrevivientes",2328,0.12
514,"Sipacate",4426,"Con  4 hijos sobrevivientes",545,0.12
601,"Cuilapa",11113,"Con  4 hijos sobrevivientes",1340,0.12
602,"Barberena",15892,"Con  4 hijos sobrevivientes",1945,0.12
603,"Santa Rosa de Lima",5402,"Con  4 hijos sobrevivientes",629,0.12
604,"Casillas",6840,"Con  4 hijos sobrevivientes",742,0.11
605,"San Rafael las Flores",3387,"Con  4 hijos sobrevivientes",379,0.11
606,"Oratorio",6472,"Con  4 hijos sobrevivientes",824,0.13
607,"San Juan Tecuaco",2596,"Con  4 hijos sobrevivientes",265,0.1
608,"Chiquimulilla",14388,"Con  4 hijos sobrevivientes",1810,0.13
609,"Taxisco",7702,"Con  4 hijos sobrevivientes",1032,0.13
610,"Santa María Ixhuatán",6168,"Con  4 hijos sobrevivientes",755,0.12
611,"Guazacapán",5037,"Con  4 hijos sobrevivientes",640,0.13
612,"Santa Cruz Naranjo",4352,"Con  4 hijos sobrevivientes",492,0.11
613,"Pueblo Nuevo Viñas",6315,"Con  4 hijos sobrevivientes",778,0.12
614,"Nueva Santa Rosa",10035,"Con  4 hijos sobrevivientes",1126,0.11
701,"Sololá",25247,"Con  4 hijos sobrevivientes",2108,0.08
702,"San José Chacayá",1122,"Con  4 hijos sobrevivientes",106,0.09
703,"Santa María Visitación",679,"Con  4 hijos sobrevivientes",59,0.09
704,"Santa Lucía Utatlán",6157,"Con  4 hijos sobrevivientes",702,0.11
705,"Nahualá",22424,"Con  4 hijos sobrevivientes",2002,0.09
706,"Santa Catarina Ixtahuacán",16963,"Con  4 hijos sobrevivientes",1443,0.09
707,"Santa Clara la Laguna",2767,"Con  4 hijos sobrevivientes",258,0.09
708,"Concepción",1771,"Con  4 hijos sobrevivientes",149,0.08
709,"San Andrés Semetabaj",3867,"Con  4 hijos sobrevivientes",372,0.1
710,"Panajachel",4347,"Con  4 hijos sobrevivientes",457,0.11
711,"Santa Catarina Palopó",1073,"Con  4 hijos sobrevivientes",101,0.09
712,"San Antonio Palopó",4170,"Con  4 hijos sobrevivientes",396,0.09
713,"San Lucas Tolimán",8279,"Con  4 hijos sobrevivientes",817,0.1
714,"Santa Cruz la Laguna",1569,"Con  4 hijos sobrevivientes",145,0.09
715,"San Pablo la Laguna",2107,"Con  4 hijos sobrevivientes",203,0.1
716,"San Marcos la Laguna",828,"Con  4 hijos sobrevivientes",70,0.08
717,"San Juan la Laguna",3311,"Con  4 hijos sobrevivientes",301,0.09
718,"San Pedro la Laguna",2958,"Con  4 hijos sobrevivientes",371,0.13
719,"Santiago Atitlán",12280,"Con  4 hijos sobrevivientes",1183,0.1
801,"Totonicapán",31356,"Con  4 hijos sobrevivientes",3158,0.1
802,"San Cristóbal Totonicapán",10900,"Con  4 hijos sobrevivientes",991,0.09
803,"San Francisco el Alto",16792,"Con  4 hijos sobrevivientes",1486,0.09
804,"San Andrés Xecul",8242,"Con  4 hijos sobrevivientes",704,0.09
805,"Momostenango",27315,"Con  4 hijos sobrevivientes",2784,0.1
806,"Santa María Chiquimula",14291,"Con  4 hijos sobrevivientes",1278,0.09
807,"Santa Lucía la Reforma",5615,"Con  4 hijos sobrevivientes",509,0.09
808,"San Bartolo Aguas Calientes",2728,"Con  4 hijos sobrevivientes",313,0.11
901,"Quetzaltenango",53486,"Con  4 hijos sobrevivientes",5740,0.11
902,"Salcajá",5508,"Con  4 hijos sobrevivientes",651,0.12
903,"San Juan Olintepeque",10466,"Con  4 hijos sobrevivientes",1090,0.1
904,"San Carlos Sija",8120,"Con  4 hijos sobrevivientes",1056,0.13
905,"Sibilia",2247,"Con  4 hijos sobrevivientes",320,0.14
906,"Cabricán",6739,"Con  4 hijos sobrevivientes",672,0.1
907,"Cajolá",4304,"Con  4 hijos sobrevivientes",476,0.11
908,"San Miguel Siguilá",2376,"Con  4 hijos sobrevivientes",219,0.09
909,"San Juan Ostuncalco",15138,"Con  4 hijos sobrevivientes",1583,0.1
910,"San Mateo",2320,"Con  4 hijos sobrevivientes",253,0.11
911,"Concepción Chiquirichapa",4983,"Con  4 hijos sobrevivientes",583,0.12
912,"San Martín Sacatepéquez",8563,"Con  4 hijos sobrevivientes",827,0.1
913,"Almolonga",4962,"Con  4 hijos sobrevivientes",551,0.11
914,"Cantel",11587,"Con  4 hijos sobrevivientes",1272,0.11
915,"Huitán",3809,"Con  4 hijos sobrevivientes",371,0.1
916,"Zunil",4687,"Con  4 hijos sobrevivientes",436,0.09
917,"Colomba Costa Cuca",12394,"Con  4 hijos sobrevivientes",1572,0.13
918,"San Francisco la Unión",2210,"Con  4 hijos sobrevivientes",287,0.13
919,"El Palmar",7719,"Con  4 hijos sobrevivientes",876,0.11
920,"Coatepeque",28908,"Con  4 hijos sobrevivientes",3391,0.12
921,"Génova",9848,"Con  4 hijos sobrevivientes",1140,0.12
922,"Flores Costa Cuca",5703,"Con  4 hijos sobrevivientes",725,0.13
923,"La Esperanza",6649,"Con  4 hijos sobrevivientes",726,0.11
924,"Palestina de los Altos",4544,"Con  4 hijos sobrevivientes",536,0.12
1001,"Mazatenango",21030,"Con  4 hijos sobrevivientes",2503,0.12
1002,"Cuyotenango",9011,"Con  4 hijos sobrevivientes",1168,0.13
1003,"San Francisco Zapotitlán",6178,"Con  4 hijos sobrevivientes",699,0.11
1004,"San Bernardino",4216,"Con  4 hijos sobrevivientes",489,0.12
1005,"San José el Ídolo",2693,"Con  4 hijos sobrevivientes",293,0.11
1006,"Santo Domingo Suchitepéquez",11191,"Con  4 hijos sobrevivientes",1245,0.11
1007,"San Lorenzo",3561,"Con  4 hijos sobrevivientes",430,0.12
1008,"Samayac",6994,"Con  4 hijos sobrevivientes",765,0.11
1009,"San Pablo Jocopilas",6013,"Con  4 hijos sobrevivientes",653,0.11
1010,"San Antonio Suchitepéquez",15245,"Con  4 hijos sobrevivientes",1736,0.11
1011,"San Miguel Panán",2633,"Con  4 hijos sobrevivientes",272,0.1
1012,"San Gabriel",2043,"Con  4 hijos sobrevivientes",252,0.12
1013,"Chicacao",14831,"Con  4 hijos sobrevivientes",1679,0.11
1014,"Patulul",10637,"Con  4 hijos sobrevivientes",1320,0.12
1015,"Santa Bárbara",6476,"Con  4 hijos sobrevivientes",837,0.13
1016,"San Juan Bautista",2005,"Con  4 hijos sobrevivientes",225,0.11
1017,"Santo Tomas la Unión",3403,"Con  4 hijos sobrevivientes",383,0.11
1018,"Zunilito",2255,"Con  4 hijos sobrevivientes",256,0.11
1019,"Pueblo Nuevo",3137,"Con  4 hijos sobrevivientes",352,0.11
1020,"Río Bravo",7124,"Con  4 hijos sobrevivientes",901,0.13
1021,"San José La Máquina",6174,"Con  4 hijos sobrevivientes",715,0.12
1101,"Retalhuleu",24735,"Con  4 hijos sobrevivientes",2951,0.12
1102,"San Sebastián",8203,"Con  4 hijos sobrevivientes",914,0.11
1103,"Santa Cruz Muluá",3662,"Con  4 hijos sobrevivientes",385,0.11
1104,"San Martín Zapotitlán",3249,"Con  4 hijos sobrevivientes",375,0.12
1105,"San Felipe",6696,"Con  4 hijos sobrevivientes",764,0.11
1106,"San Andrés Villa Seca",12166,"Con  4 hijos sobrevivientes",1431,0.12
1107,"Champerico",8488,"Con  4 hijos sobrevivientes",1038,0.12
1108,"Nuevo San Carlos",10317,"Con  4 hijos sobrevivientes",1207,0.12
1109,"El Asintal",10031,"Con  4 hijos sobrevivientes",1155,0.12
1201,"San Marcos",13016,"Con  4 hijos sobrevivientes",1610,0.12
1202,"San Pedro Sacatepéquez",21982,"Con  4 hijos sobrevivientes",2711,0.12
1203,"San Antonio Sacatepéquez",5117,"Con  4 hijos sobrevivientes",625,0.12
1204,"Comitancillo",13997,"Con  4 hijos sobrevivientes",1521,0.11
1205,"San Miguel Ixtahuacán",10985,"Con  4 hijos sobrevivientes",1266,0.12
1206,"Concepción Tutuapa",16592,"Con  4 hijos sobrevivientes",1995,0.12
1207,"Tacaná",18205,"Con  4 hijos sobrevivientes",2033,0.11
1208,"Sibinal",3656,"Con  4 hijos sobrevivientes",365,0.1
1209,"Tajumulco",12855,"Con  4 hijos sobrevivientes",1372,0.11
1210,"Tejutla",9468,"Con  4 hijos sobrevivientes",1105,0.12
1211,"San Rafael Pie de la Cuesta",4455,"Con  4 hijos sobrevivientes",578,0.13
1212,"Nuevo Progreso",7576,"Con  4 hijos sobrevivientes",889,0.12
1213,"El Tumbador",11106,"Con  4 hijos sobrevivientes",1393,0.13
1214,"San José el Rodeo",4544,"Con  4 hijos sobrevivientes",587,0.13
1215,"Malacatán",24599,"Con  4 hijos sobrevivientes",2914,0.12
1216,"Catarina",7891,"Con  4 hijos sobrevivientes",1099,0.14
1217,"Ayutla",10310,"Con  4 hijos sobrevivientes",1269,0.12
1218,"Ocós",2906,"Con  4 hijos sobrevivientes",338,0.12
1219,"San Pablo",13154,"Con  4 hijos sobrevivientes",1583,0.12
1220,"El Quetzal",5794,"Con  4 hijos sobrevivientes",765,0.13
1221,"La Reforma",4377,"Con  4 hijos sobrevivientes",553,0.13
1222,"Pajapita",5886,"Con  4 hijos sobrevivientes",712,0.12
1223,"Ixchiguán",5677,"Con  4 hijos sobrevivientes",747,0.13
1224,"San José Ojetenam",4442,"Con  4 hijos sobrevivientes",595,0.13
1225,"San Cristóbal Cucho",4347,"Con  4 hijos sobrevivientes",529,0.12
1226,"Sipacapa",4806,"Con  4 hijos sobrevivientes",493,0.1
1227,"Esquipulas Palo Gordo",3401,"Con  4 hijos sobrevivientes",433,0.13
1228,"Río Blanco",1403,"Con  4 hijos sobrevivientes",178,0.13
1229,"San Lorenzo",3377,"Con  4 hijos sobrevivientes",411,0.12
1230,"La Blanca",7676,"Con  4 hijos sobrevivientes",906,0.12
1301,"Huehuetenango",34102,"Con  4 hijos sobrevivientes",3991,0.12
1302,"Chiantla",23810,"Con  4 hijos sobrevivientes",2512,0.11
1303,"Malacatancito",5023,"Con  4 hijos sobrevivientes",586,0.12
1304,"Cuilco",15379,"Con  4 hijos sobrevivientes",1659,0.11
1305,"Nentón",11613,"Con  4 hijos sobrevivientes",1367,0.12
1306,"San Pedro Necta",10237,"Con  4 hijos sobrevivientes",1156,0.11
1307,"Jacaltenango",10715,"Con  4 hijos sobrevivientes",1194,0.11
1308,"San Pedro Soloma",13252,"Con  4 hijos sobrevivientes",1488,0.11
1309,"San Ildefonso Ixtahuacán",11254,"Con  4 hijos sobrevivientes",1250,0.11
1310,"Santa Bárbara",8665,"Con  4 hijos sobrevivientes",885,0.1
1311,"La Libertad",10031,"Con  4 hijos sobrevivientes",1053,0.1
1312,"La Democracia",15055,"Con  4 hijos sobrevivientes",1749,0.12
1313,"San Miguel Acatán",6259,"Con  4 hijos sobrevivientes",820,0.13
1314,"San Rafael La Independencia",3359,"Con  4 hijos sobrevivientes",446,0.13
1315,"Todos Santos Cuchumatán",7986,"Con  4 hijos sobrevivientes",1115,0.14
1316,"San Juan Atitán",5474,"Con  4 hijos sobrevivientes",589,0.11
1317,"Santa Eulalia",9812,"Con  4 hijos sobrevivientes",974,0.1
1318,"San Mateo Ixtatán",11186,"Con  4 hijos sobrevivientes",1121,0.1
1319,"Colotenango",8896,"Con  4 hijos sobrevivientes",990,0.11
1320,"San Sebastián Huehuetenango",8498,"Con  4 hijos sobrevivientes",845,0.1
1321,"Tectitán",2565,"Con  4 hijos sobrevivientes",339,0.13
1322,"Concepción Huista",4961,"Con  4 hijos sobrevivientes",562,0.11
1323,"San Juan Ixcoy",5786,"Con  4 hijos sobrevivientes",682,0.12
1324,"San Antonio Huista",4488,"Con  4 hijos sobrevivientes",539,0.12
1325,"San Sebastián Coatán",5413,"Con  4 hijos sobrevivientes",617,0.11
1326,"Santa Cruz Barillas",25158,"Con  4 hijos sobrevivientes",2484,0.1
1327,"Aguacatán",14118,"Con  4 hijos sobrevivientes",1360,0.1
1328,"San Rafael Petzal",2921,"Con  4 hijos sobrevivientes",327,0.11
1329,"San Gaspar Ixchil",2001,"Con  4 hijos sobrevivientes",235,0.12
1330,"Santiago Chimaltenango",3109,"Con  4 hijos sobrevivientes",332,0.11
1331,"Santa Ana Huista",2608,"Con  4 hijos sobrevivientes",299,0.11
1332,"Unión Cantinil",4518,"Con  4 hijos sobrevivientes",547,0.12
1333,"Petatán",1761,"Con  4 hijos sobrevivientes",194,0.11
1401,"Santa Cruz del Quiché",21349,"Con  4 hijos sobrevivientes",2195,0.1
1402,"Chiché",7576,"Con  4 hijos sobrevivientes",714,0.09
1403,"Chinique",3030,"Con  4 hijos sobrevivientes",332,0.11
1404,"Zacualpa",8921,"Con  4 hijos sobrevivientes",891,0.1
1405,"Chajul",12404,"Con  4 hijos sobrevivientes",1168,0.09
1406,"Santo Tomás Chichicastenango",39398,"Con  4 hijos sobrevivientes",3406,0.09
1407,"Patzité",1651,"Con  4 hijos sobrevivientes",131,0.08
1408,"San Antonio Ilotenango",6624,"Con  4 hijos sobrevivientes",668,0.1
1409,"San Pedro Jocopilas",8259,"Con  4 hijos sobrevivientes",695,0.08
1410,"Cunén",10413,"Con  4 hijos sobrevivientes",1035,0.1
1411,"San Juan Cotzal",7761,"Con  4 hijos sobrevivientes",867,0.11
1412,"Joyabaj",22143,"Con  4 hijos sobrevivientes",2303,0.1
1413,"Santa María Nebaj",20879,"Con  4 hijos sobrevivientes",2147,0.1
1414,"San Andrés Sajcabajá",7012,"Con  4 hijos sobrevivientes",710,0.1
1415,"San Miguel Uspantán",16070,"Con  4 hijos sobrevivientes",1476,0.09
1416,"Sacapulas",13771,"Con  4 hijos sobrevivientes",1303,0.09
1417,"San Bartolomé Jocotenango",3359,"Con  4 hijos sobrevivientes",322,0.1
1418,"Canillá",3226,"Con  4 hijos sobrevivientes",393,0.12
1419,"Chicamán",9610,"Con  4 hijos sobrevivientes",962,0.1
1420,"Playa Grande Ixcán",24529,"Con  4 hijos sobrevivientes",2392,0.1
1421,"Pachalum",2449,"Con  4 hijos sobrevivientes",282,0.12
1501,"Salamá",18185,"Con  4 hijos sobrevivientes",1930,0.11
1502,"San Miguel Chicaj",9140,"Con  4 hijos sobrevivientes",1027,0.11
1503,"Rabinal",10917,"Con  4 hijos sobrevivientes",1442,0.13
1504,"Cubulco",14883,"Con  4 hijos sobrevivientes",1720,0.12
1505,"Granados",3723,"Con  4 hijos sobrevivientes",454,0.12
1506,"Santa Cruz El Chol",2690,"Con  4 hijos sobrevivientes",314,0.12
1507,"San Jerónimo",6998,"Con  4 hijos sobrevivientes",806,0.12
1508,"Purulhá",13896,"Con  4 hijos sobrevivientes",1367,0.1
1601,"Cobán",57097,"Con  4 hijos sobrevivientes",5723,0.1
1602,"Santa Cruz Verapaz",8480,"Con  4 hijos sobrevivientes",833,0.1
1603,"San Cristóbal Verapaz",17146,"Con  4 hijos sobrevivientes",1749,0.1
1604,"Tactic",10415,"Con  4 hijos sobrevivientes",1025,0.1
1605,"Tamahú",5062,"Con  4 hijos sobrevivientes",437,0.09
1606,"San Miguel Tucurú",10607,"Con  4 hijos sobrevivientes",1030,0.1
1607,"Panzós",17110,"Con  4 hijos sobrevivientes",1775,0.1
1608,"Senahú",22827,"Con  4 hijos sobrevivientes",2227,0.1
1609,"San Pedro Carchá",60904,"Con  4 hijos sobrevivientes",5886,0.1
1610,"San Juan Chamelco",15105,"Con  4 hijos sobrevivientes",1538,0.1
1611,"San Agustín Lanquín",6248,"Con  4 hijos sobrevivientes",579,0.09
1612,"Santa María Cahabón",17057,"Con  4 hijos sobrevivientes",1382,0.08
1613,"Chisec",20662,"Con  4 hijos sobrevivientes",1913,0.09
1614,"Chahal",6912,"Con  4 hijos sobrevivientes",648,0.09
1615,"Fray Bartolomé de las Casas",16834,"Con  4 hijos sobrevivientes",1607,0.1
1616,"Santa Catalina La Tinta",10356,"Con  4 hijos sobrevivientes",1021,0.1
1617,"Raxruhá",9279,"Con  4 hijos sobrevivientes",906,0.1
1701,"Flores",10948,"Con  4 hijos sobrevivientes",992,0.09
1702,"San José",1826,"Con  4 hijos sobrevivientes",184,0.1
1703,"San Benito",12803,"Con  4 hijos sobrevivientes",1313,0.1
1704,"San Andrés",8228,"Con  4 hijos sobrevivientes",842,0.1
1705,"La Libertad",18392,"Con  4 hijos sobrevivientes",1798,0.1
1706,"San Francisco",4060,"Con  4 hijos sobrevivientes",433,0.11
1707,"Santa Ana",5989,"Con  4 hijos sobrevivientes",531,0.09
1708,"Dolores",6887,"Con  4 hijos sobrevivientes",652,0.09
1709,"San Luis",18010,"Con  4 hijos sobrevivientes",1659,0.09
1710,"Sayaxché",23645,"Con  4 hijos sobrevivientes",2273,0.1
1711,"Melchor de Mencos",7551,"Con  4 hijos sobrevivientes",852,0.11
1712,"Poptún",14432,"Con  4 hijos sobrevivientes",1457,0.1
1713,"Las Cruces",8359,"Con  4 hijos sobrevivientes",859,0.1
1714,"El Chal",3755,"Con  4 hijos sobrevivientes",371,0.1
1801,"Puerto Barrios",28502,"Con  4 hijos sobrevivientes",2958,0.1
1802,"Livingston",19257,"Con  4 hijos sobrevivientes",1908,0.1
1803,"El Estor",17875,"Con  4 hijos sobrevivientes",1758,0.1
1804,"Morales",27355,"Con  4 hijos sobrevivientes",2970,0.11
1805,"Los Amates",16007,"Con  4 hijos sobrevivientes",1738,0.11
1901,"Zacapa",16621,"Con  4 hijos sobrevivientes",1949,0.12
1902,"Estanzuela",2774,"Con  4 hijos sobrevivientes",318,0.11
1903,"Río Hondo",6024,"Con  4 hijos sobrevivientes",706,0.12
1904,"Gualán",12009,"Con  4 hijos sobrevivientes",1326,0.11
1905,"Teculután",5032,"Con  4 hijos sobrevivientes",553,0.11
1906,"Usumatlán",3269,"Con  4 hijos sobrevivientes",382,0.12
1907,"Cabañas",3533,"Con  4 hijos sobrevivientes",403,0.11
1908,"San Diego",1927,"Con  4 hijos sobrevivientes",205,0.11
1909,"La Unión",8297,"Con  4 hijos sobrevivientes",749,0.09
1910,"Huité",2970,"Con  4 hijos sobrevivientes",343,0.12
1911,"San Jorge",3343,"Con  4 hijos sobrevivientes",369,0.11
2001,"Chiquimula",30451,"Con  4 hijos sobrevivientes",3180,0.1
2002,"San José la Arada",2376,"Con  4 hijos sobrevivientes",277,0.12
2003,"San Juan Ermita",4340,"Con  4 hijos sobrevivientes",480,0.11
2004,"Jocotán",16505,"Con  4 hijos sobrevivientes",1788,0.11
2005,"Camotán",13857,"Con  4 hijos sobrevivientes",1386,0.1
2006,"Olopa",6866,"Con  4 hijos sobrevivientes",690,0.1
2007,"Esquipulas",14922,"Con  4 hijos sobrevivientes",1600,0.11
2008,"Concepción las Minas",3190,"Con  4 hijos sobrevivientes",366,0.11
2009,"Quezaltepeque",8185,"Con  4 hijos sobrevivientes",860,0.11
2010,"San Jacinto",3494,"Con  4 hijos sobrevivientes",362,0.1
2011,"Ipala",6296,"Con  4 hijos sobrevivientes",759,0.12
2101,"Jalapa",42623,"Con  4 hijos sobrevivientes",4333,0.1
2102,"San Pedro Pinula",15694,"Con  4 hijos sobrevivientes",1636,0.1
2103,"San Luis Jilotepeque",7307,"Con  4 hijos sobrevivientes",776,0.11
2104,"San Manuel Chaparrón",2289,"Con  4 hijos sobrevivientes",302,0.13
2105,"San Carlos Alzatate",4999,"Con  4 hijos sobrevivientes",414,0.08
2106,"Monjas",7665,"Con  4 hijos sobrevivientes",869,0.11
2107,"Mataquescuintla",11337,"Con  4 hijos sobrevivientes",1111,0.1
2201,"Jutiapa",39656,"Con  4 hijos sobrevivientes",4278,0.11
2202,"El Progreso",6350,"Con  4 hijos sobrevivientes",709,0.11
2203,"Santa Catarina Mita",8125,"Con  4 hijos sobrevivientes",918,0.11
2204,"Agua Blanca",4440,"Con  4 hijos sobrevivientes",562,0.13
2205,"Asunción Mita",13397,"Con  4 hijos sobrevivientes",1536,0.11
2206,"Yupiltepeque",4731,"Con  4 hijos sobrevivientes",525,0.11
2207,"Atescatempa",4966,"Con  4 hijos sobrevivientes",634,0.13
2208,"Jerez",1648,"Con  4 hijos sobrevivientes",212,0.13
2209,"El Adelanto",1715,"Con  4 hijos sobrevivientes",185,0.11
2210,"Zapotitlán",2385,"Con  4 hijos sobrevivientes",273,0.11
2211,"Comapa",8354,"Con  4 hijos sobrevivientes",1000,0.12
2212,"Jalpatagua",7773,"Con  4 hijos sobrevivientes",933,0.12
2213,"Conguaco",5724,"Con  4 hijos sobrevivientes",513,0.09
2214,"Moyuta",10365,"Con  4 hijos sobrevivientes",1243,0.12
2215,"Pasaco",2199,"Con  4 hijos sobrevivientes",282,0.13
2216,"San José Acatempa",3796,"Con  4 hijos sobrevivientes",490,0.13
2217,"Quesada",6155,"Con  4 hijos sobrevivientes",779,0.13
101,"Guatemala",263622,"Con  5 o más hijos sobrevivientes",27721,0.11
102,"Santa Catarina Pinula",23901,"Con  5 o más hijos sobrevivientes",2875,0.12
103,"San José Pinula",23316,"Con  5 o más hijos sobrevivientes",3442,0.15
104,"San José del Golfo",1965,"Con  5 o más hijos sobrevivientes",464,0.24
105,"Palencia",19386,"Con  5 o más hijos sobrevivientes",4211,0.22
106,"Chinautla",32974,"Con  5 o más hijos sobrevivientes",4938,0.15
107,"San Pedro Ayampuc",16464,"Con  5 o más hijos sobrevivientes",3144,0.19
108,"Mixco",136108,"Con  5 o más hijos sobrevivientes",14126,0.1
109,"San Pedro Sacatepéquez",14527,"Con  5 o más hijos sobrevivientes",2782,0.19
110,"San Juan Sacatepéquez",60398,"Con  5 o más hijos sobrevivientes",13380,0.22
111,"San Raymundo",9010,"Con  5 o más hijos sobrevivientes",2255,0.25
